order_no,order_qty,ind_price,sales,order_date,status,quarter,month,year,product_type,product_code,cust_nm,country,order_size
10831,23,97,2231,41280,Shipped,1,1,2013,Classic Cars,S18_2795,"Blauer See Auto, Co.",Germany,Small
10832,27,100,2700,41349,Shipped,1,3,2013,Classic Cars,S18_2795,"AV Stores, Co.",UK,Medium
10833,33,100,3300,41416,Shipped,2,5,2013,Classic Cars,S18_2795,AUS Toys Co.,Australia,Medium
10834,39,98,3822,41470,Shipped,3,7,2013,Classic Cars,S18_2795,Fast Toys Co.,Australia,Medium
10835,20,97,1940,41526,Shipped,3,9,2013,Classic Cars,S18_2795,Signal Collectibles Ltd.,USA,Small
10836,44,100,4400,41563,Disputed,4,10,2013,Classic Cars,S18_2795,Mind Games,USA,Large
10837,21,100,2100,41584,Shipped,4,11,2013,Classic Cars,S18_2795,Rovelli Gifts,Italy,Small
10838,19,98,1862,41589,Shipped,4,11,2013,Classic Cars,S18_2795,Mini Gifts Distributors Ltd.,USA,Small
10839,19,97,1843,41596,Shipped,4,11,2013,Classic Cars,S18_2795,"Australian Collectables, Ltd",Australia,Small
10840,36,100,3600,41609,Shipped,4,12,2013,Classic Cars,S18_2795,Euro Shopping Channel,Spain,Medium
10841,49,100,4900,41666,Shipped,1,1,2014,Classic Cars,S18_2795,"Corrida Auto Replicas, Ltd",Spain,Small
10842,27,98,2646,41699,Shipped,1,3,2014,Classic Cars,S18_2795,"Saveley & Henriot, Co.",NA,Medium
10843,40,97,3880,41755,Shipped,2,4,2014,Classic Cars,S18_2795,Euro Shopping Channel,Spain,Medium
10844,20,100,2000,41792,Shipped,2,6,2014,Classic Cars,S18_2795,Mini Caravy,France,Small
10845,21,100,2100,41869,Disputed,3,8,2014,Classic Cars,S18_2795,Amica Models & Co.,Italy,Small
10846,41,98,4018,41884,Shipped,3,9,2014,Classic Cars,S18_2795,HFT Gifts,Norway,Large
10847,17,97,1649,41920,Shipped,4,10,2014,Classic Cars,S18_2795,Auto Assoc. & Cie.,France,Small
10848,21,100,2100,41931,Shipped,4,10,2014,Classic Cars,S18_2795,Mini Gifts Distributors Ltd.,USA,Small
10849,35,100,3500,41948,Shipped,4,11,2014,Classic Cars,S18_2795,Online Diecast Creations Co.,USA,Medium
10850,22,50.67,1114.74,41959,In Process,4,11,2014,Classic Cars,S18_2795,"AV Stores, Co.",UK,Small
10851,18,97,1746,41969,Shipped,4,11,2014,Classic Cars,S18_2795,AUS Toys Co.,Australia,Small
10852,26,100,2600,41980,Shipped,4,12,2014,Classic Cars,S18_2795,TBN Toys,France,Medium
10853,31,93.79,2907.49,42017,Shipped,1,1,2015,Classic Cars,S18_2795,ABC Corp,USA,Medium
10854,19,45.18,858.42,42050,Shipped,1,2,2015,Classic Cars,S18_2795,Euro Shopping Channel,Spain,Small
10855,23,75.11,1727.53,42064,Shipped,1,3,2015,Classic Cars,S18_2795,Mini Gifts Distributors Ltd.,USA,Small
10856,31,100,3100,42151,In Process,2,5,2015,Classic Cars,S18_2795,Mini Gifts Distributors Ltd.,USA,Medium
10857,25,100,2500,41344,Shipped,1,3,2013,Cars,S18_2870,Motor Mint Distributors Inc.,USA,Small
10858,44,82.049,4312,41413,Shipped,2,5,2013,Cars,S18_2870,Atelier graphique,France,Large
10859,34,97,3298,41462,Shipped,3,7,2013,Classic Cars,S18_2870,Super Toys,France,Medium
10860,23,100,2300,41526,Shipped,3,9,2013,Cars,S18_2870,"Anna's Decorations, Ltd",NA,Small
10861,22,100,2200,41565,Shipped,4,10,2013,Classic Cars,S18_2870,Heintze Collectables,Denmark,Small
10862,37,82.049,3626,41582,Shipped,4,11,2013,Cars,S18_2870,Giftware Inc ,USA,Medium
10863,24,97,2328,41587,Disputed,4,11,2013,Cars,S18_2870,HFT Gifts,Norway,Small
10864,34,100,3400,41596,Shipped,4,11,2013,Cars,S18_2870,Online Diecast Creations Co.,USA,Medium
10865,26,100,2600,41611,Shipped,4,12,2013,Cars,S18_2870,Muscle Machine Inc,USA,Medium
10866,38,98,3724,41654,Shipped,1,1,2014,Cars,S18_2870,Euro Shopping Channel,Spain,Medium
10867,21,97,2037,41693,Shipped,1,2,2014,Cars,S18_2870,Collectable Mini Designs Co.,USA,Small
10868,40,100,4000,41740,Shipped,2,4,2014,Cars,S18_2870,Mini Caravy,France,Medium
10869,36,100,3600,41792,Shipped,2,6,2014,Cars,S18_2870,UK Toys Ltd.,UK,Medium
10870,18,98,1764,41825,Shipped,3,7,2014,Cars,S18_2870,L'ordine Souveniers,Italy,Small
10871,36,97,3492,41854,Shipped,3,8,2014,Cars,S18_2870,Signal Gift Stores,USA,Medium
10872,40,100,4000,41879,Disputed,3,8,2014,Cars,S18_2870,"Vida Sport, Ltd",Switzerland,Medium
10873,21,100,2100,41927,Shipped,4,5,2013,Cars,S18_2870,"Norway Gifts By Mail, Co.",Norway,Small
10874,41,98,4018,41927,Shipped,4,10,2014,Cars,S18_2870,Euro Shopping Channel,Spain,Large
10875,24,97,2328,41944,Shipped,4,11,2014,Cars,S18_2870,FunGift Corp.,USA,Small
10876,22,63.9,1405.8,41958,Shipped,4,11,2014,Cars,S18_2870,Motor Mint Distributors Inc.,USA,Small
10877,24,51.32,1231.68,41968,In Process,4,11,2014,Cars,S18_2870,Super Toys,France,Small
10878,47,98,4606,42013,Shipped,1,1,2015,Cars,S18_2870,Royale Belge,Belgium,Large
10879,26,97,2522,42042,Shipped,1,2,2015,Cars,S18_2870,Euro Shopping Channel,Spain,Medium
10880,37,100,2675.04,42114,Shipped,2,4,2015,Cars,S18_2870,The Sharp Gifts Warehouse,USA,Medium
10881,54,100,5400,42142,Shipped,2,5,2015,Cars,S18_2870,SSD Collectables,Austria,Large
10882,25,81.07,2026.75,41302,Shipped,1,1,2013,Classic Cars,S18_2949,Baani Imports,Norway,Small
10883,20,97,1940,41354,In Process,1,3,2013,Classic Cars,S18_2949,"Model Replicas, Co",Sweden,Small
10884,27,89.17,2407.59,41420,Shipped,2,5,2013,Classic Cars,S18_2949,"Corrida Auto Replicas, Ltd",Spain,Medium
10885,45,100,4500,41472,Shipped,3,7,2013,Classic Cars,S18_2949,Fast Toys Co.,Australia,Large
10886,45,89.18,4013.1,41535,Shipped,3,9,2013,Classic Cars,S18_2949,"Dragon Souveniers, Ltd.",Singapore,Large
10887,28,97,2716,41564,Shipped,4,10,2013,Classic Cars,S18_2949,Classic Legends Inc.,USA,Medium
10888,42,100,4200,41582,Shipped,4,11,2013,Classic Cars,S18_2949,"Australian Gift Network, Co",Australia,Large
10889,36,88.15,3173.4,41592,Shipped,4,11,2013,Classic Cars,S18_2949,"Classic Gift Ideas, Inc",USA,Medium
10890,26,91.21,2371.46,41598,Disputed,4,11,2013,Classic Cars,S18_2949,"Australian Collectables, Ltd",Australia,Medium
10891,34,87.17,2963.78,41610,Shipped,4,3,2013,Classic Cars,S18_2949,Canadian Gift Exchange Network,Canada,Medium
10892,32,100,4500,41666,Shipped,1,1,2014,Classic Cars,S18_2949,West Coast Collectables Co.,USA,Small
10893,23,100,2675.04,41709,Shipped,1,3,2014,Classic Cars,S18_2949,Cambridge Collectables Co.,USA,Small
10894,28,98,2744,41757,Shipped,2,4,2014,Classic Cars,S18_2949,Euro Shopping Channel,Spain,Medium
10895,47,85.14,4001.58,41801,Shipped,2,6,2014,Classic Cars,S18_2949,The Sharp Gifts Warehouse,USA,Large
10896,27,95.24,2571.48,41837,Shipped,3,7,2014,Classic Cars,S18_2949,Fast Toys Co.,Australia,Medium
10897,45,100,4500,41869,Shipped,3,8,2014,Classic Cars,S18_2949,Amica Models & Co.,Italy,Large
10898,45,98,4410,41889,Shipped,3,9,2014,Classic Cars,S18_2949,Scandinavian Gift Ideas,Sweden,Large
10899,43,97,4171,41920,Disputed,4,10,2014,Classic Cars,S18_2949,Auto Assoc. & Cie.,France,Large
10900,33,100,3300,41931,Shipped,4,10,2014,Classic Cars,S18_2949,Mini Gifts Distributors Ltd.,USA,Medium
10901,32,100,3200,41948,Shipped,4,11,2014,Classic Cars,S18_2949,Online Diecast Creations Co.,USA,Medium
10902,29,88.17,2556.93,41960,Shipped,4,11,2014,Classic Cars,S18_2949,Wonder Toys,USA,Medium
10903,45,97,4365,41969,Shipped,4,11,2014,Classic Cars,S18_2949,AUS Toys Co.,Australia,Large
10904,37,86.13,3186.81,41981,In Process,4,12,2014,Classic Cars,S18_2949,Mini Gifts Distributors Ltd.,USA,Medium
10905,41,100,4100,42025,Shipped,1,1,2015,Classic Cars,S18_2949,Collectables For Less Inc.,USA,Large
10906,39,98,3822,42051,Shipped,1,2,2015,Classic Cars,S18_2949,Mind Games,USA,Medium
10907,29,42.25,1225.25,42069,Shipped,1,3,2015,Classic Cars,S18_2949,"Anna's Decorations, Ltd",Australia,Medium
10908,6,87.14,522.84,42152,Shipped,2,5,2015,Classic Cars,S18_2949,Petit Auto,Belgium,Small
10909,34,56.46,1919.64,41304,Shipped,1,1,2013,Classic Cars,S18_2957,Baani Imports,Norway,Medium
10910,26,62.33,2675.04,41357,In Process,1,3,2013,Classic Cars,S18_2957,Wonder Toys,USA,Medium
10911,43,70.7,3040.1,41419,Shipped,2,5,2013,Classic Cars,S18_2957,"Corrida Auto Replicas, Ltd",Spain,Large
10912,16,70.2,1123.2,41469,Shipped,3,7,2013,Classic Cars,S18_2957,Fast Toys Co.,Australia,Small
10913,29,48.97,1420.13,41537,Shipped,3,9,2013,Classic Cars,S18_2957,"Dragon Souveniers, Ltd.",Singapore,Medium
10914,46,67.96,3126.16,41566,Shipped,4,10,2013,Classic Cars,S18_2957,Classic Legends Inc.,USA,Large
10915,25,50.72,1268,41580,Shipped,4,11,2013,Classic Cars,S18_2957,Rovelli Gifts,Italy,Small
10916,35,67.08,2347.8,41589,Shipped,4,11,2013,Classic Cars,S18_2957,"Classic Gift Ideas, Inc",USA,Medium
10917,23,50.84,1169.32,41600,Disputed,4,11,2013,Classic Cars,S18_2957,"Australian Collectables, Ltd",Australia,Small
10918,26,65.46,1701.96,41612,Shipped,NA,12,2013,Classic Cars,S18_2957,Canadian Gift Exchange Network,Canada,Medium
10919,28,55.71,1559.88,41665,Shipped,1,1,2014,Classic Cars,S18_2957,West Coast Collectables Co.,USA,Medium
10920,41,62.71,2571.11,41706,Shipped,1,3,2014,Classic Cars,S18_2957,Cambridge Collectables Co.,USA,Large
10921,23,57.09,1313.07,41759,Shipped,2,4,2014,Classic Cars,S18_2957,Euro Shopping Channel,Spain,Small
10922,47,51.72,2430.84,41803,Shipped,2,6,2014,Classic Cars,S18_2957,The Sharp Gifts Warehouse,USA,Large
10923,29,82.049,1742.32,41833,Shipped,3,7,2014,Classic Cars,S18_2957,SSD Collectables,Austria,Medium
10924,39,67.71,2640.69,41866,Shipped,3,8,2014,Classic Cars,S18_2957,Amica Models & Co.,Italy,Small
10925,36,49.59,1785.24,41891,Shipped,3,9,2014,Classic Cars,S18_2957,Scandinavian Gift Ideas,Sweden,Medium
10926,22,62.96,1385.12,41922,Disputed,4,10,2014,Classic Cars,S18_2957,Auto Assoc. & Cie.,France,Small
10927,32,50.72,1623.04,41930,Shipped,4,10,2014,Classic Cars,S18_2957,Mini Gifts Distributors Ltd.,USA,Medium
10928,37,28.87,1068.19,41945,Shipped,4,11,2014,Classic Cars,S18_2957,Online Diecast Creations Co.,USA,Medium
10929,25,100,2500,41961,Shipped,4,11,2014,Classic Cars,S18_2957,"AV Stores, Co.",UK,Small
10930,32,62.96,2014.72,41971,Shipped,4,11,2014,Classic Cars,S18_2957,AUS Toys Co.,Australia,Medium
10931,46,67.58,3108.68,41980,In Process,4,12,2014,Classic Cars,S18_2957,Mini Gifts Distributors Ltd.,USA,Large
10932,24,43.21,1037.04,42022,Shipped,1,1,2013,Classic Cars,S18_2957,Collectables For Less Inc.,USA,Small
10933,39,67.08,2616.12,42053,Shipped,1,3,2015,Classic Cars,S18_2957,Mind Games,USA,Medium
10934,35,57.96,2028.6,42072,Shipped,1,3,2015,Classic Cars,S18_2957,Mini Auto Werke,Austria,Medium
10935,28,50.72,1420.16,42151,Shipped,2,5,2015,Classic Cars,S18_2957,Petit Auto,Belgium,Medium
10936,37,82.44,3050.28,41320,Shipped,1,2,2013,Planes,S18_3029,Rovelli Gifts,Italy,Medium
10937,20,88.46,1769.2,41393,In Process,2,4,2013,Planes,S18_3029,SSD Collectables,Austria,Small
10938,38,82.049,3584.92,41440,Shipped,2,6,2013,Planes,S18_3029,Auto-Moto Classics Inc.,USA,Medium
10939,43,71.84,3089.12,41493,Shipped,3,8,2013,Planes,S18_3029,Mini Creations Ltd.,USA,Large
10940,40,78.14,3125.6,41551,Shipped,4,10,2013,Planes,S18_3029,FIN Corp.,Finland,Medium
10941,32,72.12,3245.4,41571,Shipped,4,10,2013,Planes,S18_3029,Scandinavian Gift Ideas,Sweden,Large
10942,39,79.72,3109.08,41585,Shipped,4,11,2013,Planes,S18_2325,Alpha Cognac,France,Medium
10943,29,86.46,2507.34,41589,Shipped,4,11,2013,Planes,S18_3029,"Double Decker Gift Stores, Ltd",UK,Medium
10944,42,86.74,3643.08,41602,Disputed,4,11,2013,Planes,S18_3029,Enaco Distributors,Spain,Large
10945,27,100,2700,41649,Shipped,1,1,2014,Planes,S18_3029,Superz Retailers,USA,Medium
10946,47,92.62,4353.14,41688,Shipped,1,2,2014,Planes,S18_3029,Collectable Mini Designs Co.,USA,Large
10947,18,70.98,1277.64,41763,Shipped,2,5,2014,Planes,S18_3029,Toysworld,USA,Small
10948,28,83.3,2332.4,41812,Shipped,2,6,2014,Planes,S18_3029,Euro Shopping Channel,Spain,Medium
10949,33,97.06,3202.98,41842,Shipped,3,7,2014,Planes,S18_3029,Petit Auto,Belgium,Medium
10950,19,96.06,1825.14,41870,Shipped,3,8,2014,Planes,S18_3029,"Royal Canadian Collectables, Ltd.",Canada,Small
10951,18,93.34,1680.12,41894,Shipped,3,9,2014,Planes,S18_3029,"Bavarian Collectables Imports, Co.",Germany,Small
10952,27,82.44,2225.88,41924,Shipped,4,10,2014,Planes,S18_3029,NA,USA,Medium
10953,20,93.62,1872.4,41945,Disputed,4,11,2014,Planes,S18_3029,giftsbymail.co.uk,UK,Small
10954,23,43.86,1008.78,41952,Shipped,4,11,2014,Planes,S18_3029,Danish Wholesale Imports,Denmark,Small
10955,25,79.58,1989.5,41962,Shipped,4,11,2014,Planes,S18_3029,Royale Belge,Belgium,Small
10956,39,63.97,2494.83,41973,Shipped,4,11,2014,Planes,S18_3029,NA,Spain,Medium
10957,21,85.74,1800.54,42036,Shipped,1,2,2015,Planes,S18_3029,"Oulu Toy Supplies, Inc.",Finland,Small
10958,35,91.01,3185.35,42063,In Process,1,2,2015,Planes,S18_3029,Euro Shopping Channel,Spain,Medium
10959,25,69.26,1731.5,42063,Shipped,1,3,2015,Planes,S18_3029,Super Toys,France,Small
10960,26,73.84,1919.84,42093,Shipped,1,3,2015,Planes,S18_3029,The Sharp Gifts Warehouse,USA,Medium
10961,43,72.98,3138.14,42131,Shipped,2,5,2015,Planes,S18_3029,Gifts4AllAges.com,USA,Large
10962,23,98,2254,41302,Shipped,1,1,2013,Classic Cars,S18_3136,Baani Imports,Norway,Small
10963,40,97,3880,41355,Shipped,1,3,2013,Classic Cars,S18_3136,Wonder Toys,USA,Medium
10964,26,96.39,2506.14,41420,In Process,2,5,2013,Classic Cars,S18_3136,"Corrida Auto Replicas, Ltd",Spain,Medium
10965,19,89.06,1692.14,41472,Shipped,3,7,2013,Classic Cars,S18_3136,Fast Toys Co.,Australia,Small
10966,24,98,2352,41535,Shipped,3,3,2013,Classic Cars,S18_3136,"Dragon Souveniers, Ltd.",Singapore,Small
10967,37,97,3589,41564,Shipped,4,10,2013,Classic Cars,S18_3136,Classic Legends Inc.,USA,Medium
10968,27,88.01,2376.27,41581,Shipped,4,11,2013,Classic Cars,S18_3136,Rovelli Gifts,Italy,Medium
10969,21,100,2100,41592,Shipped,4,11,2013,Classic Cars,S18_3136,"Classic Gift Ideas, Inc",USA,Small
10970,21,98,2058,41598,Shipped,4,11,2013,Classic Cars,S18_3136,"Australian Collectables, Ltd",Australia,Small
10971,27,97,2619,41610,Shipped,4,12,2013,Classic Cars,S18_3136,Canadian Gift Exchange Network,Canada,Medium
10972,45,100,4500,41666,Shipped,1,1,2014,Classic Cars,S18_3136,West Coast Collectables Co.,USA,Large
10973,30,100,3000,41709,Shipped,1,3,2014,Classic Cars,S18_3136,Cambridge Collectables Co.,USA,Medium
10974,27,98,2646,41757,Shipped,2,4,2014,Classic Cars,S18_3136,Euro Shopping Channel,Spain,Medium
10975,34,81.82,2781.88,41801,Shipped,2,6,2014,Classic Cars,S18_3136,The Sharp Gifts Warehouse,USA,Medium
10976,34,100,3400,41837,Shipped,3,7,2014,Classic Cars,S18_3136,Fast Toys Co.,Australia,Medium
10977,28,100,2800,41869,Shipped,3,8,2014,Classic Cars,S18_3136,Amica Models & Co.,Italy,Medium
10978,21,98,2058,41889,Shipped,3,3,2014,Classic Cars,S18_3136,Scandinavian Gift Ideas,Sweden,Small
10979,23,82.87,1906.01,41920,Shipped,4,10,2014,Classic Cars,S18_3136,Auto Assoc. & Cie.,France,Small
10980,34,100,3400,41931,Disputed,4,10,2014,Classic Cars,S18_3136,Mini Gifts Distributors Ltd.,USA,Medium
10981,47,46.04,2163.88,41948,Shipped,4,11,2014,Classic Cars,S18_3136,Online Diecast Creations Co.,USA,Large
10982,38,37.8,1436.4,41959,Shipped,4,11,2014,Classic Cars,S18_3136,"AV Stores, Co.",UK,Medium
10983,42,97,4074,41969,Shipped,4,11,2014,Classic Cars,S18_3136,AUS Toys Co.,Australia,Large
10984,40,100,4000,41981,Shipped,4,12,2014,Classic Cars,S18_3136,Mini Gifts Distributors Ltd.,NA,Medium
10985,20,93.22,1864.4,42025,In Process,1,1,2015,Classic Cars,S18_3136,Collectables For Less Inc.,USA,Small
10986,33,98,3234,42051,Shipped,1,2,2015,Classic Cars,S18_3136,Mind Games,USA,Medium
10987,26,83.92,2181.92,42070,Shipped,1,3,2015,Classic Cars,S18_3136,Mini Auto Werke,Austria,Medium
10988,17,83.82,1424.94,42152,Shipped,2,5,2015,Classic Cars,S18_3136,Petit Auto,Belgium,Small
10989,21,100,2100,41317,Shipped,1,2,2013,Classic Cars,S18_3140,Danish Wholesale Imports,Denmark,Small
10990,24,98,2352,41379,Shipped,2,4,2013,Classic Cars,S18_3140,"Dragon Souveniers, Ltd.",Singapore,Small
10991,38,97,3686,41428,In Process,2,6,2013,Classic Cars,S18_3140,Euro Shopping Channel,Spain,Medium
10992,43,100,4300,41492,Shipped,3,8,2013,Classic Cars,S18_3140,Mini Gifts Distributors Ltd.,USA,Large
10993,30,100,3000,41546,Shipped,3,9,2013,Classic Cars,S18_2325,Euro Shopping Channel,Spain,Medium
10994,41,98,4018,41567,Shipped,4,10,2013,Classic Cars,S18_3140,FunGift Corp.,USA,Large
10995,20,97,1940,41582,Shipped,4,11,2013,Classic Cars,S18_3140,CAF Imports,Spain,Small
10996,24,100,2400,41590,Shipped,4,11,2013,Classic Cars,S18_3140,Mini Creations Ltd.,USA,Small
10997,48,100,4800,41605,Shipped,4,11,2013,Classic Cars,S18_3140,Super Scale Inc.,USA,Large
10998,22,98,2156,41640,Disputed,1,1,2014,Classic Cars,S18_3140,"Saveley & Henriot, Co.",France,Small
10999,30,97,2910,41685,Shipped,1,3,2014,Classic Cars,S18_3140,Petit Auto,Belgium,Medium
11000,18,100,1800,41716,Shipped,1,3,2014,Classic Cars,S18_3140,giftsbymail.co.uk,UK,Small
11001,31,100,3100,41767,Shipped,2,5,2014,Classic Cars,S18_3140,Toysworld,USA,Medium
11002,38,98,3724,41840,Shipped,3,7,2014,Classic Cars,S18_3140,Petit Auto,Belgium,Medium
11003,40,82.049,3880,41868,Shipped,3,8,2014,Classic Cars,S18_3140,Mini Gifts Distributors Ltd.,USA,Medium
11004,20,100,2000,41889,Shipped,3,9,2014,Classic Cars,S18_3140,Amica Models & Co.,Italy,Small
11005,31,100,3100,41927,Shipped,4,10,2014,Classic Cars,S18_3140,"AV Stores, Co.",UK,Medium
11006,18,98,1764,41933,Shipped,4,10,2014,Classic Cars,S18_3140,Heintze Collectables,Denmark,Small
11007,21,66.12,1388.52,41945,Disputed,4,11,2014,Classic Cars,S18_3140,Baani Imports,Norway,Small
11008,44,100,4400,41961,Shipped,4,11,2014,Classic Cars,S18_3140,"La Corne D'abondance, Co.",France,Large
11009,43,100,4300,41976,Shipped,4,12,2014,Classic Cars,S18_3140,Euro Shopping Channel,Spain,Large
11010,26,98,2548,42029,Shipped,1,1,2015,Classic Cars,S18_3140,"Tokyo Collectables, Ltd",Japan,Medium
11011,21,58.52,1228.92,42054,Shipped,1,2,2015,Classic Cars,S18_3140,Euro Shopping Channel,Spain,Small
11012,29,100,2900,42084,In Process,1,3,2015,Classic Cars,S18_3140,Mini Gifts Distributors Ltd.,USA,Medium
11013,40,100,4000,42131,Shipped,2,5,2015,Classic Cars,S18_3140,Gifts4AllAges.com,USA,Medium
11014,21,98,2058,41304,Shipped,1,1,2013,Cars,S18_3232,Euro Shopping Channel,Spain,Small
11015,43,97,4171,41340,Shipped,1,3,2013,Cars,S18_3232,Motor Mint Distributors Inc.,USA,Large
11016,44,100,4400,41363,Shipped,1,3,2013,Cars,S18_3232,"La Corne D'abondance, Co.",France,Large
11017,24,100,2400,41403,Shipped,2,5,2013,Cars,S18_3232,Marseille Mini Autos,France,Small
11018,20,98,1960,41427,In Process,2,6,2013,Cars,S18_3232,Muscle Machine Inc,NA,Small
11019,38,97,3686,41456,Shipped,3,7,2013,Cars,S18_3232,Alpha Cognac,France,Medium
11020,30,100,3000,41485,Shipped,3,3,2013,Cars,S18_3232,Suominen Souveniers,Finland,Medium
11021,31,100,3100,41529,Shipped,3,9,2013,Cars,S18_3232,"Anna's Decorations, Ltd",Australia,Medium
11022,19,98,1862,41537,Shipped,3,9,2013,Cars,S18_3232,"Oulu Toy Supplies, Inc.",Finland,Small
11023,17,97,1649,41555,Shipped,4,10,2013,Cars,S18_3232,Superz Retailers,USA,Small
11024,43,100,4300,41567,Shipped,4,10,2013,Cars,S18_3232,"Dragon Souveniers, Ltd.",Singapore,Large
11025,38,100,3800,41584,Disputed,4,11,2013,Cars,S18_3232,Quebec Home Shopping Network,Canada,Medium
11026,27,98,2646,41583,Shipped,4,11,2013,Cars,S18_3232,"Stylish Desk Decors, Co.",UK,Medium
11027,42,97,4074,41587,Shipped,4,11,2013,Cars,S18_3232,HFT Gifts,Norway,Large
11028,24,100,2400,41590,Shipped,4,11,2013,Cars,S18_3232,"Iberia Gift Imports, Corp.",Spain,Small
11029,25,100,2500,41599,Shipped,4,11,2013,Cars,S18_3232,Online Diecast Creations Co.,USA,Small
11030,48,98,4704,41602,Shipped,4,11,2013,Cars,S18_3232,Mini Classics,USA,Large
11031,45,97,4365,41607,Shipped,4,11,2013,Cars,S18_3232,Euro Shopping Channel,Spain,Large
11032,21,100,2100,41615,Shipped,4,12,2013,Cars,S18_3232,Diecast Collectables,USA,Small
11033,39,100,3900,41656,Shipped,1,1,2014,Cars,S18_3232,Euro Shopping Channel,Spain,Medium
11034,41,98,4018,41691,Disputed,1,2,2014,Cars,S18_2325,"Vida Sport, Ltd",Switzerland,Large
11035,32,97,1843,41706,Shipped,1,3,2014,Cars,S18_3232,Mini Gifts Distributors Ltd.,USA,Small
11036,43,100,4300,41739,Shipped,2,4,2014,Cars,S18_3232,"Oulu Toy Supplies, Inc.",Finland,Large
11037,35,100,3500,41765,Shipped,2,5,2014,Cars,S18_3232,Euro Shopping Channel,Spain,Medium
11038,38,98,3724,41765,Shipped,2,5,2014,Cars,S18_3232,UK Toys Ltd.,UK,Medium
11039,24,97,2328,41802,In Process,2,6,2014,Classic Cars,S18_3232,Handji Gifts& Co,Singapore,Small
11040,25,100,2500,41824,Shipped,3,7,2014,Cars,S18_2325,L'ordine Souveniers,Italy,Small
11041,19,100,1900,41841,Shipped,3,7,2014,Cars,S18_3232,Mini Gifts Distributors Ltd.,USA,Small
11042,40,98,3920,41856,Shipped,3,8,2014,Cars,S18_3232,Signal Gift Stores,USA,Medium
11043,22,97,2134,41867,Shipped,3,8,2014,Cars,S18_3232,DCCS Inc.,USA,Small
11044,32,100,3200,41879,Shipped,3,8,2014,Cars,S18_3232,"Vida Sport, Ltd",Switzerland,Medium
11045,20,100,2000,41891,In Process,3,9,2014,Cars,S18_3232,Toysworld,USA,Small
11046,21,98,2058,41551,Shipped,4,10,2013,Cars,S18_3232,"Norway Gifts By Mail, Co.",Norway,Small
11047,34,97,3298,41922,Shipped,4,10,2014,Cars,S18_3232,Marat Toys,USA,Medium
11048,44,100,4400,41926,Shipped,4,10,2014,Cars,S18_3232,"Toms Spezialitten, Ltd",Germany,Large
11049,24,100,2400,41935,Shipped,4,10,2014,Cars,S18_3232,Canadian Gift Exchange Network,Canada,Small
11050,31,98,3038,41946,Shipped,4,11,2014,Cars,S18_3232,FunGift Corp.,USA,Medium
11051,24,97,2328,41945,Shipped,4,11,2014,Cars,S18_3232,Micro Games Inc,USA,Small
11052,23,100,2300,41958,Disputed,4,11,2014,Cars,S18_3232,Motor Mint Distributors Inc.,USA,Small
11053,19,100,1900,41963,Shipped,4,11,2014,Cars,S18_3232,"Model Replicas, Co",Sweden,Small
11054,28,98,2744,41966,Shipped,4,11,2014,Cars,S18_3232,AUS Toys Co.,Australia,Medium
11055,45,97,4365,41971,Shipped,4,11,2014,Cars,S18_3232,Muscle Machine Inc,USA,Large
11056,28,92.49,2589.72,41981,Shipped,4,12,2014,Cars,S18_3232,Euro Shopping Channel,Spain,Medium
11057,33,100,3300,42015,Shipped,1,1,2015,Cars,S18_3232,Royale Belge,Belgium,Medium
